region_id,elevation_m,rainfall_mm,soil_moisture,river_distance_km,vegetation_density,target (flood)
R126,401.36479441847206,68.89820093311297,0.9586367148114775,6.921485417045861,0.473631140280279,0
R127,962.3195981521959,83.07693736251282,0.10752782653745785,0.4542268705172764,0.5182102406417265,0
R128,328.14312423255365,281.3445472971802,0.46237725516383665,8.911013345632151,0.6241871941519546,0
R129,370.60880318441303,281.80595283327034,0.32517421161160154,0.6094170406177999,0.3832160557692581,0
R130,485.76081958552766,16.429893726861835,0.11334040196645667,4.164915691835008,0.6555915444426894,0
R131,585.3651226238084,7.047705923898773,0.2443894389157698,0.5904388037843307,0.7410527895440764,0
R132,228.14897516720822,219.41558767302263,0.8451498885088828,3.286818468958451,0.6602651787793061,1
R133,664.781348713669,143.16573662517004,0.25769362852556577,7.093526786023753,0.5782092906464196,0
R134,502.9853476707875,256.33015737353287,0.5106879760655811,33.40920087743998,0.7045737748643017,0
R135,890.5644457234815,267.36282203090354,0.687315911604547,3.024072574400358,0.6268724745900862,1
R136,299.1635222192648,168.23639156880174,0.07115025732547398,2.1140666990531463,0.3737568995924201,0
R137,313.52694624333435,46.05792000747607,0.7990261459465581,8.726033497900206,0.8355757711800422,0
R138,816.727146687107,89.92904467905167,0.21483392782319,0.9334993148324451,0.8095595653583232,0
R139,830.6179275248497,121.38907725330739,0.785995793257038,3.1097897699533923,0.44254445150295885,0
R140,10.401112824440117,292.20599636721624,0.08036888745376436,5.145631860087954,0.764722992589149,0
R141,536.4530750703177,251.8397133208089,0.10657126792783689,5.349004942882272,0.7312813349080244,0
R142,522.143394445191,194.0609208986694,0.3406852146123508,2.6647791554567917,0.4656222578301349,0
R143,127.47640229155898,290.00822017872736,0.36326149683692344,3.4376088882510842,0.3313437011099492,0
R144,612.764349762175,2.064077082074589,0.4908867334959435,2.759056729930653,0.53160727352988,0
R145,393.57552350561076,263.58886410829166,0.9276400563124223,2.4072195464773687,0.4623606198850344,1
R146,708.0584968929122,48.336415104554476,0.7979475728276955,2.9660619991156265,0.5740945332472494,0
R147,57.968798973588754,139.65568592763913,0.2968971598256378,3.2914166169228922,0.6380931897920793,0
R148,582.5319557200786,286.4728157268353,0.3712690854650048,27.04782471181902,0.5117538134542676,0
R149,991.4440728662418,201.97686625078927,0.899489411397336,10.274914488866456,0.7126319968137128,1
R150,579.2758767313162,267.79915975874775,0.011276000818621235,14.150683249043368,0.4109371218697373,0
R151,500.7575119568359,61.39425605209985,0.3666117879274524,8.154077928421003,0.8193068829152936,0
R152,974.3167426339423,24.38402783699811,0.11624288057825538,5.008152642474646,0.6592638027897006,0
R153,665.0415849411002,288.749337067989,0.4396974388529118,4.248390789914942,0.802527460770736,0
R154,518.8010304675823,293.42588853769394,0.39818819052063226,0.1896385145505737,0.6353885884520702,0
R155,446.4847165147626,178.13655444875744,0.2925524889651835,0.772475820333829,0.3204562597045341,0
R156,919.2809731615529,241.4421083433823,0.1539493358484385,1.2183588008483084,0.5339991313892514,0
R157,708.3646651671859,70.90446533010649,0.39325326554857254,0.032150011563680955,0.7735810089695896,0
R158,646.3134504755909,178.6786870297063,0.8074684875508638,1.0216648438951794,0.47643307371552973,0
R159,678.2889935969795,265.50746732529586,0.6339545514676089,1.4826138356563725,0.7539699921921361,1
R160,405.09459052987194,120.14693398593985,0.35671084692082966,2.06126548841228,0.6369335409401817,0
R161,711.0908615056061,78.01404394324038,0.38389407515549545,1.4759406216874913,0.8233910669343205,0
R162,614.6964180232147,60.19282220025735,0.018206901071171955,3.3681135593756446,0.33683158778323175,0
R163,737.7103999060387,85.93732101283969,0.4869410498987695,12.733931321798103,0.8127730216333378,0
R164,987.7097342378987,120.73422133500098,0.27116251784177436,5.096728007855282,0.8528841782491208,0
R165,872.1341506304731,241.12917493079843,0.28863537236671044,2.244665200873949,0.5820807404893074,0
R166,96.19908573559898,218.48323978524442,0.6061948832132047,5.499852103604518,0.8144754327115447,1
R167,259.284882419889,221.47500767644894,0.022646231208654388,12.740727180178553,0.45182692483713205,0
R168,364.9918563360427,192.15597276010584,0.14553921014747773,6.271052694999622,0.5124459338927579,0
R169,654.4812980018115,59.296179353084625,0.026309476815992272,7.148782907716021,0.7408244516213451,0
R170,415.4433861365272,131.65395604593513,0.8507766512030992,0.3426965226500525,0.89127178266708,0
R171,700.9911002164332,82.40692680753943,0.7831935584872659,2.0808726163779996,0.7349525387139653,0
R172,222.9606370722702,201.50736063254604,0.18498788901045182,6.8824431042433085,0.4693028431063764,0
R173,893.0543328860621,196.85695390911206,0.7404625827758314,0.3397112030233567,0.7550618200944057,0
R174,691.6765481533148,77.81638251041251,0.22168767674511336,12.733736171604473,0.880680596059741,0
R175,195.00474888429375,37.67252500505096,0.7669379068385269,0.15778723563888428,0.657471076338495,0
R176,914.0045079108196,285.8756047827492,0.2011609125722107,7.173500206882442,0.6022563740654108,0
R177,119.0515612574069,36.902693182825054,0.3611523434644359,3.2418651451825617,0.31563539764990994,0
R178,688.2472724306951,127.37800296445204,0.23842208955488653,2.2838309769563327,0.5858529599756794,0
R179,960.5708128249994,67.76787068663317,0.9035430422780597,1.5766071401196158,0.3026002578314601,0
R180,890.858110027259,61.285999265278605,0.5020199089580846,16.2320519069115,0.5949508055154645,0
R181,260.6572127938541,243.7477884865895,0.961168793876862,4.179678181064949,0.3940538859595859,1
R182,779.3966959841199,249.78500034100315,0.8883440279775087,10.02251876312458,0.7596442281835483,1
R183,403.8359669386715,103.2906494420353,0.7143892885909969,0.16758262219396056,0.6395323816591756,0
R184,125.87007592317157,79.02869560697727,0.19025675550846044,6.899225333869582,0.7214634522750221,0
R185,813.2402212010768,87.32818699107675,0.18393869449856215,3.9527757483275,0.30552123309653545,0
R186,73.69611789551223,135.16893426763485,0.873213365368265,1.8262268893840954,0.7035029362335631,0
R187,978.6869387234544,254.56060282051558,0.8049050713425878,0.289867041152198,0.8123400210040017,1
R188,684.5859134170017,14.51542889539217,0.8177322833809901,0.5967016542916366,0.8555085597831447,0
R189,954.0824455657806,185.2240947833357,0.4973844732932423,2.9885085945488226,0.31944652711151045,0
R190,228.0043133845725,285.0372026554466,0.5266365893033774,0.15057614740803466,0.39204268861059854,0
R191,696.7736103296118,209.3298788418655,0.7988759138851028,0.16907614673553611,0.6678802130670545,1
R192,578.1676303420494,148.48360472470443,0.7434143185920907,2.2835868753625266,0.6965077327784819,0
R193,706.863000977192,128.68189878186357,0.6217806503788471,3.2150556331004525,0.5363958693358947,0
R194,865.0559222658068,179.80527743788795,0.7219543118346652,1.738576231353721,0.34960721861890587,0
R195,606.7957612125571,26.67352346881804,0.7726815323237343,14.402198763006025,0.8506819985820211,0
R196,577.9001353575132,74.89144892920126,0.5499726910007595,1.8160034505692764,0.4124153353541893,0
R197,95.01350788540486,139.12620078916535,0.6774854593401394,3.0824505882752566,0.4494424752359415,0
R198,949.4232536485564,128.55362525136255,0.7448685076254168,2.1087614829339025,0.713095562965584,0
R199,497.6865846764188,220.33361636427108,0.3349512842026756,3.7792554984724465,0.8973063279726223,0
R200,133.05269140846278,63.77596477787646,0.33997514789203,5.732273705504836,0.560606028335706,0
R201,864.3999824881631,188.83378981792137,0.1876076274783196,1.6048381027200396,0.8356588763287629,0
R202,375.2691204354095,19.718574453040283,0.666914668483999,1.2567442770964075,0.7020796829353443,0
R203,397.5147714096959,267.4649535438896,0.6676389244549011,1.845549288512647,0.48338005972806053,1
R204,352.45359221476537,78.04169953094608,0.8426662909413806,5.0825442826320755,0.8196917222565141,0
R205,320.2303403619501,176.19462338748855,0.15953354954514176,4.9356707018647334,0.3750654367324306,0
R206,329.7610861122873,17.140747543483258,0.6814476422600612,6.482208253094747,0.8734698328553032,0
R207,102.2977478011311,266.39076923502586,0.007954091386222828,1.944599225467778,0.31305839881711794,0
R208,243.469150479391,154.6901984706911,0.7957514998396227,3.2401404607521034,0.3796637053347496,0
R209,332.70073179113746,163.45471066797828,0.06838964094959699,2.4514528260276696,0.42578610807857753,0
R210,466.3744481175728,40.50770353548791,0.1967099304369032,11.340982966629753,0.6893935500841206,0
R211,145.24086228637012,131.33657400439162,0.7569122931718144,0.8726316953109293,0.876083854985318,0
R212,971.8687799029041,97.81089287750645,0.8129130216392555,1.7570072023905958,0.5345551910725371,0
R213,891.7708304126796,214.05188917007516,0.5012039333126326,3.2697883595152746,0.4050618823739799,0
R214,551.6509896560208,74.9205406155914,0.43096494867707724,5.2428161764894,0.6989533963441394,0
R215,867.0463958899553,83.26022896530807,0.0012744687219455875,3.790838468104675,0.7707567865175184,0
R216,583.0546257207108,251.30579533760184,0.5985504488899491,4.884993203234224,0.3032191278892388,0
R217,623.9970737667273,46.67989683673043,0.6468965665633654,0.9703931072807593,0.7883613058621641,0
R218,768.1027828988584,256.4933732642825,0.44554337377790076,15.200883273953437,0.8637660991292215,0
R219,956.6914339488721,272.66454885737755,0.1462950618417993,0.33146980580941615,0.32223662537541226,0
R220,632.7100393320623,28.233246376710742,0.21477308817291962,2.867075648218242,0.7350739205629035,0
R221,33.825415273688094,48.67247414793107,0.046064276067862786,4.784857216971465,0.6013608398921053,0
R222,606.8749801038268,127.70446699570502,0.9058220822748059,0.6359372296811776,0.8542615612625888,0
R223,796.3807456079519,153.04095503006548,0.17233563451277523,0.21780749339802719,0.8571448436306885,0
R224,832.5317742192943,205.48386136285012,0.014382993764240792,11.420563138847493,0.496281741607992,0
R225,222.74974575053497,232.76250434806173,0.5092904910604423,1.205419049716896,0.42519235409811373,0
R226,442.87105605341304,114.01673213857897,0.5221387150660601,7.594962420239021,0.35296078727720204,0
R227,519.8051243903269,194.17509925274575,0.6353650496864021,4.6244769660306755,0.7010132149770785,0
R228,13.46630169079277,2.8894000174312873,0.4560042283656397,0.9099119119448755,0.516370611638452,0
R229,398.9314340485075,112.44258452608781,0.3284829005626754,7.485131777708184,0.3331205290951588,0
R230,827.0235782929966,35.86076236777272,0.09266154929380055,5.269775176107024,0.7229628510750721,0
R231,963.3350141414484,232.06623660658644,0.1447972442817913,7.618215759200332,0.6840873650007235,0
R232,559.3473628817464,213.64732623331116,0.3595060528484397,7.81497608488575,0.5422757980972492,0
R233,508.8151856761266,151.84957320924826,0.9972451356778126,0.8935135225419921,0.59608382853968,0
R234,75.99015483207761,69.18246112151346,0.1982341305891887,0.17807587749278309,0.7111974066047385,0
R235,643.5280994166194,185.97046475937938,0.09312869764514131,9.35715013430921,0.7891703060010418,0
R236,61.01119084481499,27.796539893545113,0.5659294439910275,3.3664991179792603,0.6384129562565124,0
R237,469.7577763997838,12.83916135211005,0.6577201059637486,3.3795445989323287,0.8092406751864167,0
R238,478.341149187711,194.3732890496274,0.9784864114096485,1.106923550095432,0.4753323355599092,0
R239,606.7576942996243,163.90742315573917,0.5855761705903124,6.55810085622859,0.8415308095222709,0
R240,675.9237250787367,10.34223570432733,0.5739711740071967,5.8562310533174635,0.3658844799189709,0
R241,224.45916097225737,191.28527522019652,0.10534388147079266,4.327553472143174,0.8854129315498647,0
R242,612.5899208403819,9.767237815213791,0.527282546992008,1.818003475921586,0.43762625269630806,0
R243,975.5819253203474,72.41594377367223,0.5575537118976698,8.709720589412981,0.7664510896543779,0
R244,29.75710877545412,111.1129583109861,0.3349374411936331,9.361582219659967,0.8360087580642839,0
R245,693.0974904534361,286.2572295208613,0.4819704800811745,1.3264650599370629,0.6252882605216641,0
R246,3.7877654615586787,183.73631961426858,0.3927327280389885,2.361917309574972,0.8348224037232477,0
R247,773.4135876160314,134.3018363094606,0.8421334585285778,8.01335343549889,0.8542959163364445,0
R248,674.4837722223641,65.9022146102854,0.9597924904928915,6.612941142248907,0.6214405762587104,0
R249,11.86309502346572,270.36151257083685,0.742252486562497,4.465014338878216,0.6427359899879035,1
R250,311.2548861545894,184.5106578754429,0.44267344464063907,4.372210625985461,0.5992992483059554,0
R251,136.80272688439743,125.34758907878062,0.6125158727091412,1.0428007663562953,0.7489117654471755,0
R252,387.57784098663586,292.36623868584127,0.5954453990997487,0.14541120331630258,0.3806298567098203,0
R253,769.7398643165687,256.9531952464779,0.5547101921958633,6.922985417456239,0.5905392161860589,0
R254,562.3842079870058,206.44167540364182,0.1587492917266521,1.8212538633782427,0.790391883079989,0
R255,153.4296711837625,80.03178873430929,0.9194306841165383,6.603805045437979,0.5445516403020356,0
R256,482.1460276586755,270.9336788956811,0.21932695106850875,1.3378227885435061,0.4052855991111339,0
R257,821.2997449261181,198.1939814585773,0.6876493378411641,9.003988863952163,0.49883170669697985,0
R258,333.62152873880444,12.83882724223938,0.9743579053315142,1.77856176012779,0.6822262864809998,0
R259,677.6287137140021,174.3091531402863,0.8737743870456995,3.9620115748872897,0.5502132365913988,0
R260,749.3177218406945,212.0338408569061,0.9886991120293169,0.7125092743177575,0.8324355527458505,1
R261,775.7444282069235,135.40369130742874,0.934510266441957,10.399688344070473,0.43701556426193705,0
R262,841.7870118673064,14.7838628701355,0.5379737982883381,1.1218282228561733,0.8612238687500782,0
R263,388.9577785075946,143.56936385077833,0.12543622492101758,8.794862999588371,0.4091115036222176,0
R264,909.6629513653286,262.2516832942715,0.6272658649308113,1.0636451396998021,0.7297630834548421,1
R265,98.20542185397152,271.36606304627486,0.2878589450256678,7.593818809420107,0.8752509031032674,0
R266,940.3821629590774,190.00402383752706,0.9130010767092962,2.945457651009948,0.37564794989723505,0
R267,636.9893627565227,39.89871488487295,0.35478065335124376,1.0260364640681774,0.7345909822737613,0
R268,364.76309429474895,174.18488105458454,0.8679034880302886,12.966034802598154,0.8949064920444225,0
R269,217.4259262811966,64.72696513288548,0.2524601112399556,1.2029316035089568,0.32673499742852125,0
R270,955.7086190246988,272.90133543427834,0.47096848470555797,1.4743386682734663,0.5848573345049077,0
R271,600.7622154990169,144.26553810083186,0.952904526700905,12.503786407573374,0.40329096881615484,0
R272,890.8283850855112,286.66137456533403,0.6999587806095621,10.514614615148378,0.3319842420569854,1
R273,878.4399629829007,25.151251578652843,0.8827261531712364,0.7234130084888719,0.3106907243503432,0
R274,319.20797483697305,79.44851943621717,0.6487156100314531,9.478994331198974,0.819589357019223,0
R275,787.1600366282278,69.51291614939844,0.46140848747961416,3.287944348805204,0.7629176343133492,0
R276,852.2381209932503,181.7846446256536,0.05404224016079373,2.676058311399723,0.5222162542499139,0
R277,605.0097206349449,199.96078744802531,0.7375497908273451,6.16587086791765,0.4451457773654852,0
R278,858.7331011309706,109.73383347157008,0.9423658395599039,1.171899219975452,0.5576924497110048,0
R279,247.66433620003724,207.3256560369292,0.5570164386116375,6.097740386647537,0.8924904070090072,0
R280,990.7642644191003,201.73434048600075,0.050178799930229334,3.7784556895161145,0.7740590791546984,0
R281,869.5255738399384,125.04219517657987,0.27985441600822114,3.629348367091093,0.4968900531009929,0
R282,235.32791808343833,228.76569301362696,0.6005058615710318,10.527206020883515,0.8285506200375454,1
R283,517.7336841255503,245.65077927067793,0.5906009914720892,11.382767066175013,0.5926489675697365,0
R284,540.0978350026726,127.89327655951075,0.5855747759115123,0.982893425530834,0.364507455595706,0
R285,39.616911068094616,238.21286622238298,0.9332607567031744,5.145863806069032,0.6361172209999615,1
R286,283.91976934140826,170.05115208418377,0.40869359409835715,6.684750846259481,0.7365729431275343,0
R287,445.22923481183506,224.18102328470925,0.010626647820771606,0.11357944093556613,0.4259505005005064,0
R288,890.3758242255974,191.22878323516764,0.7959861530509991,0.7603421028885522,0.7362982028278099,0
R289,950.1373046297828,193.17131825639436,0.1488585270211472,6.645338023559878,0.8338455435292542,0
R290,943.9092387888522,45.55858168352115,0.9439577026199997,3.0176313046182823,0.8988434650364234,0
R291,431.9599920336883,71.79510633741722,0.5710137490495635,5.904387834938962,0.47455747706445306,0
R292,773.2801308083456,163.8220572469528,0.3961363910059448,0.4119818375338455,0.8068928501845594,0
R293,970.6125851770843,79.54079188283171,0.37426905630468776,6.395981174719515,0.38016432895111374,0
R294,477.6895133611251,123.55613432254631,0.5765036761848618,1.115223078234879,0.43555377071422413,0
R295,990.1049707210735,255.54613053167608,0.0872619854182467,7.917404881135935,0.622381282444584,0
R296,175.3925557466728,201.34069504712727,0.7134069576659872,0.7737670842208464,0.5884802945167669,1
R297,107.684460889246,256.644528810454,0.588331323213478,5.483487819161217,0.5321846618147819,0
R298,475.78041063425167,106.51311180393925,0.9222220747752055,12.000936000458298,0.7323104786236607,0
R299,774.5014644621405,119.64987102102505,0.5259618726343391,1.7973106143316253,0.5921505597975988,0
R300,842.3021485119065,298.00103282884055,0.9500221357106418,1.3302958129064892,0.6831971004249362,1
R301,253.27824706069458,182.34175746794818,0.8992873279319126,3.6977949952703746,0.35090638602997404,0
R302,979.0063223656522,187.37429629396854,0.8038888228290478,3.931427099685643,0.4635847713849228,0
R303,16.589078820298585,102.02720345283142,0.3827301210227698,2.0337887245146606,0.45940598228049556,0
R304,211.1588479962594,39.60480456911542,0.6411337845772056,0.023093191063205776,0.8112595979897554,0
R305,326.1373979435096,53.84491176206474,0.24484687913479808,13.948072730086512,0.7605835012101712,0
R306,754.0951648554015,80.7627177082098,0.1221980481358571,3.033173507871118,0.7680827097199274,0
R307,591.1566432855595,53.93772292951269,0.10954270476557881,1.956686928937268,0.49906848050622943,0
R308,46.50299270166458,252.31576613439384,0.44391604737647306,5.426430193914539,0.42997742491436897,0
R309,910.6548174166918,137.80980520285638,0.39087971111560016,2.70592166453006,0.7317330578393714,0
R310,331.82485833553596,37.96334528690571,0.7336075522464578,0.20302736825363335,0.792721404940977,0
R311,262.919901299923,113.1003098418935,0.9198362998240427,3.8570456009186187,0.3559495833901817,0
R312,450.6004352943238,84.86238379786649,0.125911082447548,2.039998508187672,0.5999165402943002,0
R313,213.1399107046339,87.86563038111329,0.8350327140630137,1.8354920561200183,0.8306114837744365,0
R314,930.4981557289461,223.77932159987853,0.28515929613857083,1.5788691120776777,0.8404020006465447,0
R315,48.34465158994228,37.55707756788112,0.9186211437050292,2.7990718965893784,0.4256551984346637,0
R316,439.6433640388808,99.16686258194488,0.3586357859516637,1.9041960967822562,0.6460812476895339,0
R317,961.9168138050621,138.79387792070955,0.811132943209377,6.421188689783273,0.6544329067406838,0
R318,226.26392799890283,134.61636556029762,0.8292647536167946,0.20715425598329085,0.5732234326337048,0
R319,500.4204855491952,249.929122321906,0.23854305342578996,2.210371377591148,0.5035352926930897,0
R320,833.1591659059405,206.32337366577528,0.9762458340136067,0.883367132773851,0.39402946836357217,1
R321,249.64735318052,123.40049512093425,0.11614385031150776,4.0086477032986,0.44511794554290995,0
R322,938.166700383327,227.60035712775027,0.0682402703931978,2.9141821290552707,0.3242943509108415,0
R323,722.1460782319139,173.989890846583,0.24301814245546693,2.534649725187421,0.6918540490040335,0
R324,486.93324013469976,193.19739825969614,0.8245847006457656,0.9006795554365752,0.8968162929595345,0
R325,561.751217917779,202.1793321032919,0.6323868742750692,16.431244054915044,0.6623039623978226,1
R326,817.4132914789964,48.684894329762706,0.16165765761586437,3.32783467463398,0.3399090799608891,0
R327,993.0400481282935,195.76980447314358,0.7576959982147199,0.5934301683859164,0.5473748031224985,0
R328,429.25640175500314,25.382265879696575,0.8719052893613265,1.9406023809397155,0.8005817860647881,0
R329,845.8913836711376,122.68358230823749,0.7447362395752137,1.764178928091368,0.5217863230502321,0
R330,497.7690435843064,294.9751103579476,0.24807146417249826,1.9790362176300726,0.7791179474668825,0
R331,571.5233084189873,94.99627480562559,0.4187767422308941,2.916218235167942,0.8881779329030035,0
R332,9.892966756375632,137.44933398124087,0.11473880185991081,0.32696831038325214,0.5849547345099799,0
R333,261.0053362644963,277.1748308647541,0.22614097327910376,1.5036453036175859,0.5254795229231188,0
R334,536.5784488119797,154.93810753018906,0.9145823331657091,1.4940482759465095,0.7256532020597513,0
R335,230.76823873775754,163.0332816118279,0.695752166639905,7.8266677607765445,0.30025999645185897,0
R336,385.4202120189668,259.5955761320939,0.6081240775590682,6.736356377453897,0.8537932698353767,1
R337,580.1415335975312,273.0493174572262,0.6714179611501042,1.230293916501167,0.7478549303644131,1
R338,690.5233250657733,234.3198582718277,0.1643947661197519,0.8502147478324997,0.5233893093504753,0
R339,731.9754428100283,94.57516857732514,0.6331112617903047,0.6699567497054809,0.3177883478631009,0
R340,639.8021993276391,65.92105429377033,0.10380814525759796,4.547976881858515,0.7739394464511251,0
R341,401.18180724712283,50.87852101231833,0.1598267655673664,3.086388035749592,0.7687228253476239,0
R342,592.197756558517,291.975312144962,0.119996107532917,0.43630029883626686,0.6836110435235235,0
R343,188.11094818210094,149.94368444335166,0.09825919898598845,6.508772964259349,0.3829784542255882,0
R344,558.1625129515376,211.40574743101968,0.4990311464523619,5.5715859392625315,0.7475732555261827,0
R345,45.868083023356874,183.5526658534426,0.04204292723354175,0.32918123813892297,0.33392780482745854,0
R346,164.8986598035328,262.6409131331072,0.13183059112213547,8.502414990400503,0.42082243608287817,0
R347,656.9047569068076,82.25194901564848,0.9938909404023997,7.58511068380211,0.5075473090788087,0
R348,423.50302317265374,70.05418314629644,0.8855855825134767,1.6539044933980527,0.3433072817146082,0
R349,992.6504320903351,47.23996419872678,0.7470723108608254,4.300495122894178,0.5925266663906925,0
R350,113.89042855185438,245.88077178902537,0.6250450035632109,3.6742649246307812,0.8025142809687174,1
R351,942.8331064976139,171.76489444573124,0.6941069565589619,1.1994818269088063,0.5487403991154411,0
R352,607.4880012248822,270.56794712061577,0.7903158459588701,10.31820993255484,0.5250618320942886,1
R353,788.9570729155478,36.13323936895093,0.04050334066684269,12.697268519545988,0.3099886942345844,0
R354,369.56746799011995,143.42877567542607,0.9678674836149413,1.317893344467471,0.33931869660526937,0
R355,195.65835671055078,243.60739855967626,0.6745349880140368,2.3853806661851755,0.44129457087819146,1
R356,615.8201984155012,267.7463892575315,0.2733596303293342,20.034530641539984,0.3253579270545229,0
R357,166.8379559604002,236.10994285384035,0.5639902489660126,4.351535856196264,0.814914770272273,0
R358,39.783527506746296,76.48982999194467,0.5421676398151346,12.83516216845088,0.41380895122053923,0
R359,811.126771314317,162.50174290941385,0.29975376714809043,3.1112542941760895,0.707538074294714,0
R360,938.4346242648998,74.75217639036406,0.2734129250750834,1.2053424058274718,0.8662021903495511,0
R361,622.6682413266,127.88266162869841,0.9365507927793453,0.03629801319100048,0.8212052655493576,0
R362,36.79781711826424,31.17505578902683,0.9301044505263097,6.5280449311172895,0.47485896686354295,0
R363,499.3872986462579,149.66415247532407,0.12878638388614183,7.633212946940565,0.8060906147737315,0
R364,637.5048146964632,242.28382324373902,0.6737685253842527,6.413024170430328,0.6097986423427826,1
R365,97.57125030424841,196.69248106585354,0.5598751094914834,0.21939491514882864,0.541181726525492,0
R366,264.0659465549021,292.3248222417967,0.2688476249731063,0.8560787330598916,0.5637724038611929,0
R367,91.35819832908642,209.3468364423017,0.849101505060244,0.8398044238389808,0.8861089516591432,1
R368,893.1159688880954,105.96510003695107,0.4234021641064869,1.0845529479740021,0.4588220514281153,0
R369,817.4911677433823,85.3882702664371,0.9283253783383224,0.7202297416572854,0.7626059383999342,0
R370,95.06537762147427,83.67421809719843,0.9627021904902242,0.5330819468068336,0.6577222073520725,0
R371,697.4200549584262,6.514106272403152,0.5225061581193267,1.4390434847133504,0.5587391917446539,0
R372,130.95539853388527,41.17047299167336,0.12029033992726423,2.1487487907485985,0.6161294963066606,0
R373,568.8649334074219,184.49533386069925,0.3697285468400179,10.48710968818025,0.8604983829768156,0
R374,544.6541801341899,177.0213534169581,0.30714449532815447,4.973009591248917,0.46611576688921397,0
R375,343.38897021742645,206.97654483601772,0.3156259344047151,10.156472463774568,0.38368463232919836,0
R376,756.4603577558861,293.77127011421334,0.019721030952907226,4.906670857155645,0.4354240716501338,0
R377,100.24977818289638,254.75027143603276,0.08933613752524305,5.160993702676945,0.6944879275032821,0
R378,655.8057550508958,4.987247392132743,0.34244319132943735,4.721184329233786,0.6792024835695415,0
R379,507.61373146414724,43.09575506806909,0.3078896970773284,2.7839392138627694,0.3474878548814972,0
R380,152.62348676973647,231.05805012919245,0.04680645641137071,2.668714114930393,0.7156107806380242,0
R381,293.6170534577963,185.3199389556702,0.6496232271561783,1.7267277621868535,0.8925528294764609,0
R382,143.69522018508763,133.24822823777947,0.05101591749830725,0.3041734840131018,0.4842401365073671,0
R383,624.6521083695188,36.350083381976916,0.9647681577351964,3.8615138659532384,0.7685569190640722,0
R384,590.5820171351947,210.037311517101,0.49418594037563357,0.14465472120597533,0.5076551392143063,0
R385,57.582115518156954,44.220321112040814,0.7259213616691109,1.3891328621293022,0.47306061973952485,0
R386,714.3869598262517,267.84546311971894,0.7717917887282489,11.83782678866708,0.5506118186005408,1
R387,149.19544096235438,226.9141645328906,0.691713395451651,0.6910172488156053,0.8641065437419877,1
R388,91.52659513860894,224.75915199533523,0.0374701897451486,4.550597725176699,0.8874013611836522,0
R389,862.1031332491984,154.73918950399758,0.6369893018763472,9.28332345983756,0.3756201152458813,0
R390,595.8239799378833,208.57211716813038,0.20952270804169582,15.019246738520176,0.4304873791178486,0
R391,120.36732975273856,194.9532581063847,0.14674780068867144,2.836496488066333,0.8104603241542845,0
R392,958.3542837760183,98.01115213388675,0.16302006441577643,18.334995763141627,0.3789031732660072,0
R393,361.3974941301937,9.520505680224678,0.5323493563208769,7.4349720297484065,0.4912701494179422,0
